t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,target
20,32,33,27,23,25,24,31,28,2,4,0,4,6,4,10,4,6,4,10,4,0,4,10,4,6,4,0,2,4,10,5,0,11,0,4,10,5,16,6,0,12,3,12,0,13,33,9,33,26,4
27,24,27,24,25,23,32,30,1,20,32,20,32,20,33,20,33,20,33,20,33,20,32,20,33,20,33,20,32,15,32,15,32,8,0,21,0,21,1,7,2,13,33,27,24,31,0,8,33,31,20
26,29,26,29,23,29,12,0,12,3,12,0,12,0,12,0,12,3,12,0,12,3,12,3,12,3,13,1,2,0,3,7,2,32,20,33,22,33,13,1,17,0,21,1,0,8,2,8,30,8,12
19,1,31,24,31,32,31,28,31,33,31,33,31,28,31,25,31,33,31,32,31,0,10,5,6,16,5,10,0,12,3,12,0,1,17,0,17,0,31,32,22,32,2,3,13,3,12,0,5,6,31
7,0,2,3,1,3,1,3,2,32,33,30,25,24,25,31,25,24,25,24,25,24,25,24,25,23,25,23,25,24,25,31,28,31,33,28,33,22,33,30,33,18,32,30,8,30,32,20,32,20,25
10,0,13,3,12,3,13,33,32,23,27,33,29,23,32,18,32,20,32,33,18,33,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,17,1,7,3,1,0,3,2,11
26,33,15,33,28,31,33,18,33,32,22,24,31,0,24,25,24,25,31,24,31,24,27,24,25,24,27,24,31,24,25,23,33,8,33,18,33,23,27,33,30,32,2,7,3,0,21,1,30,1,24
11,0,17,1,0,8,32,18,33,13,33,15,33,20,33,29,26,33,29,23,29,26,33,8,26,29,33,26,29,26,29,26,29,32,26,33,26,33,26,29,26,29,26,29,26,29,26,33,18,33,26
7,3,7,3,0,17,0,5,0,7,2,1,2,21,0,21,0,21,0,21,0,21,1,2,13,21,0,8,21,1,21,0,19,0,1,0,17,0,2,8,0,12,3,13,2,7,1,17,0,1,21
7,2,29,23,29,23,29,32,29,26,29,23,29,33,28,29,26,29,23,29,32,18,33,9,33,28,2,8,0,12,0,12,3,0,3,7,0,6,0,4,10,4,0,17,0,19,33,28,2,7,29
11,0,5,10,9,33,9,33,9,33,9,2,9,2,9,2,9,33,9,33,9,33,9,2,0,6,0,19,33,28,33,27,2,27,2,7,0,1,19,0,7,2,28,33,8,0,7,3,1,0,9
20,32,17,0,17,1,17,1,17,0,17,0,17,1,17,0,17,1,17,0,17,0,6,16,5,10,4,10,0,17,1,30,32,23,25,23,33,19,1,0,19,33,15,33,28,2,13,33,32,31,17
7,3,12,3,31,0,31,25,31,0,31,25,31,32,30,31,0,31,0,31,0,31,25,23,27,24,25,31,28,33,30,8,0,4,0,2,1,0,1,13,2,27,33,32,18,32,18,33,13,3,31
30,33,18,33,32,8,30,8,30,1,21,0,5,16,6,16,6,16,6,5,16,6,5,6,5,16,6,9,33,9,33,9,2,9,33,9,33,9,33,22,9,33,9,33,9,2,9,2,28,2,9
21,0,1,13,2,9,2,0,31,28,33,23,33,30,2,28,2,0,2,0,2,8,2,8,2,3,2,3,2,0,2,3,2,7,0,4,0,21,0,7,1,21,0,21,1,30,33,20,32,30,2
11,0,5,16,5,10,5,6,5,16,6,16,5,6,5,16,6,5,6,5,16,6,4,12,3,12,3,12,3,12,3,12,0,12,0,12,0,12,3,12,3,12,3,12,0,10,4,10,5,16,12
32,20,2,28,2,7,2,32,2,32,2,7,2,3,0,2,9,2,28,33,2,27,33,20,33,8,33,26,33,27,2,28,31,28,33,27,2,9,33,8,2,8,0,11,0,3,2,32,23,29,2
9,33,32,22,33,30,32,10,0,31,10,5,10,4,10,0,10,4,10,0,10,5,10,4,10,4,10,0,2,27,23,27,33,13,1,3,13,1,2,28,33,20,32,14,32,15,32,15,33,8,10
8,30,1,19,33,20,33,15,32,33,28,33,9,33,33,14,33,18,33,22,33,9,33,14,33,26,29,26,29,32,31,28,31,33,15,33,15,32,18,33,26,33,31,28,33,15,33,31,25,31,33
8,33,14,33,9,33,15,32,31,32,20,33,20,33,31,25,31,33,9,33,30,32,20,33,30,8,33,26,30,33,30,32,18,30,1,30,1,30,1,30,33,30,8,30,32,30,1,30,32,31,30
25,23,27,33,26,29,26,33,20,32,33,15,33,18,33,26,29,32,30,33,26,29,23,29,33,29,26,29,23,29,26,29,23,29,33,29,32,29,26,29,23,29,26,33,32,30,32,33,13,0,29
12,3,12,3,1,19,33,18,32,33,28,2,9,33,27,24,27,24,27,33,27,24,31,27,2,27,2,27,24,27,23,25,27,24,25,23,25,31,0,11,0,12,3,13,1,13,3,0,10,0,27
3,13,1,7,3,12,3,7,1,17,1,3,1,30,1,21,1,21,1,21,1,21,0,2,21,0,21,0,21,1,21,0,21,0,31,21,0,4,10,5,6,0,8,0,6,5,10,4,0,7,21
28,33,13,0,4,0,10,0,10,5,10,5,0,3,2,23,33,23,25,24,23,25,23,33,23,33,23,32,23,29,33,23,29,23,33,30,1,7,1,13,2,8,30,8,30,8,0,8,32,2,23
26,29,33,23,27,2,7,24,27,24,31,24,25,24,31,25,24,27,24,27,24,27,24,25,24,27,24,31,0,10,0,1,19,1,19,0,10,4,10,4,0,2,9,2,0,6,16,6,5,0,24
17,0,6,4,10,0,3,0,19,1,2,27,23,33,26,33,29,26,29,17,0,17,0,17,0,17,1,17,0,17,0,17,1,17,0,17,0,17,0,3,1,30,8,32,22,32,18,32,33,28,17
3,7,2,32,15,32,23,33,8,0,11,0,6,5,6,5,6,4,10,4,6,16,5,16,32,29,32,31,32,30,32,20,32,31,32,15,32,33,32,2,32,33,32,29,32,22,33,23,33,30,32
11,0,19,0,12,3,2,32,20,32,14,33,4,6,4,10,4,0,4,10,4,10,4,6,4,10,4,0,4,6,4,0,4,10,5,6,16,5,16,6,16,6,4,6,16,6,0,3,2,0,4
22,32,8,33,27,33,18,33,18,33,13,3,1,2,0,4,10,5,4,6,4,6,0,4,6,4,10,4,6,4,0,4,6,4,6,16,5,10,0,11,0,8,30,32,2,7,3,0,21,0,4
5,0,19,1,4,0,4,6,4,0,4,6,4,6,4,4,10,0,4,10,4,10,4,0,13,3,2,13,0,2,3,1,21,0,7,2,28,31,0,10,5,0,4,6,4,0,13,0,19,1,4
10,4,10,5,10,4,0,2,9,2,0,21,0,2,27,23,32,15,33,28,31,28,33,8,0,11,0,1,30,1,29,26,29,23,29,33,29,26,29,32,29,32,29,26,29,33,29,23,32,29,29
4,10,4,0,21,0,1,7,8,2,8,2,8,0,8,2,8,0,8,30,8,0,8,0,8,30,8,33,30,33,29,32,23,33,19,0,2,7,3,7,3,1,19,33,30,1,21,0,4,6,8
19,33,15,32,30,32,20,33,32,20,33,8,30,8,33,22,32,22,33,14,32,23,29,26,29,26,29,26,29,23,32,29,26,29,32,29,23,29,23,29,23,29,32,29,33,29,33,27,2,7,29
0,4,6,4,0,13,33,13,33,22,33,15,33,26,33,8,30,32,29,30,33,30,32,30,8,30,32,14,30,1,2,30,32,30,8,30,33,13,0,1,3,2,32,30,8,30,1,13,1,7,30
20,32,22,33,27,23,32,18,33,20,32,15,33,27,33,23,33,8,30,32,2,0,21,0,4,10,0,25,23,25,24,25,31,25,23,25,31,25,31,25,31,25,24,31,25,25,31,28,31,24,25
24,25,23,25,31,32,18,32,23,32,23,1,21,1,2,1,2,1,21,1,19,1,2,1,30,1,30,1,21,1,13,2,28,31,24,27,24,27,33,14,32,31,24,31,24,31,32,8,30,1,1
32,18,32,23,25,23,32,20,32,20,33,8,2,1,32,22,32,29,32,33,32,33,32,20,32,8,32,20,33,32,18,32,18,33,26,33,30,32,14,33,26,33,22,32,33,30,8,32,14,32,32
15,32,14,33,9,2,7,1,13,3,2,27,23,33,31,32,8,30,32,30,8,33,15,32,2,32,30,33,8,2,8,32,8,33,8,33,8,30,8,32,8,0,8,2,8,32,8,33,22,33,8
29,23,25,30,33,30,32,30,8,30,1,30,33,30,1,30,32,30,8,30,1,30,32,23,25,23,29,32,20,33,19,33,28,31,33,20,33,13,0,2,3,7,1,17,0,6,5,16,6,0,30
23,33,20,32,33,32,31,0,6,5,16,5,16,5,0,17,0,13,33,15,32,29,26,33,24,25,24,31,24,27,24,31,24,25,24,27,24,27,24,31,24,31,24,27,2,32,2,28,2,28,24
10,5,6,4,6,16,5,10,5,6,0,11,0,31,33,31,24,27,24,27,24,27,2,9,33,9,6,4,6,4,6,4,6,0,6,16,6,16,6,16,6,4,10,6,4,6,16,6,0,6,6
32,15,32,33,30,8,33,26,29,26,29,32,29,33,23,32,14,6,5,6,4,6,16,6,16,6,0,12,6,0,6,4,6,5,6,16,6,5,10,5,10,4,0,4,6,5,6,16,5,6,6
19,1,7,1,13,3,12,0,23,27,23,32,23,32,23,33,23,33,23,33,23,29,23,27,23,27,23,23,27,23,33,27,2,13,1,21,1,2,8,33,15,33,23,25,23,33,22,32,30,32,23
19,0,12,3,13,3,1,13,33,20,32,18,32,30,8,0,1,19,33,14,32,14,32,14,32,14,33,14,33,14,33,14,32,14,33,14,32,14,32,29,33,15,33,19,1,0,7,0,7,3,14
31,28,33,32,23,32,23,29,26,33,29,33,28,31,33,26,31,25,31,31,28,31,24,31,24,31,25,31,28,31,32,31,24,25,23,33,22,32,15,33,32,2,9,2,28,2,13,33,13,1,31
15,33,15,32,30,33,27,33,4,6,4,0,4,6,4,4,6,4,0,4,6,4,10,4,6,4,10,0,1,0,4,10,4,10,5,16,5,6,16,6,4,10,0,11,0,2,32,14,33,23,4
24,25,31,25,31,24,25,24,27,23,29,32,23,33,28,2,0,10,0,11,0,2,9,33,19,33,31,32,31,4,6,4,0,4,10,4,6,4,6,4,6,4,6,4,4,0,4,6,4,6,4
24,31,25,23,29,32,23,1,30,1,30,1,2,1,3,1,7,1,19,1,30,1,19,1,13,1,3,7,2,7,3,1,13,3,13,0,31,32,8,30,33,30,32,29,32,31,25,24,27,24,1
9,33,25,24,25,23,25,23,25,24,25,24,25,31,25,23,25,23,25,24,25,24,25,31,24,31,25,23,29,26,33,20,33,31,0,17,0,19,33,20,32,29,26,33,27,23,25,23,32,15,25
14,33,19,1,30,32,15,32,14,32,2,0,12,3,0,7,1,7,0,10,5,10,0,10,4,0,13,33,28,33,31,24,31,28,31,33,31,33,31,32,31,24,31,28,31,33,31,32,31,33,31
10,0,11,0,5,0,31,0,8,2,32,33,31,0,2,32,15,33,8,33,22,32,14,32,31,30,1,30,8,30,32,15,30,32,30,1,30,8,30,1,30,33,30,33,9,33,22,33,26,29,30
18,33,31,25,24,27,23,25,24,31,28,2,28,2,6,0,6,5,6,5,6,16,6,16,6,16,6,16,6,5,6,16,6,5,0,31,24,27,24,27,24,25,24,31,25,23,29,32,22,32,6
1,13,19,1,19,1,19,0,19,1,19,0,19,1,19,0,17,19,1,19,0,19,0,8,32,18,32,8,30,32,23,29,32,15,32,15,32,20,33,32,15,33,22,32,33,13,0,31,33,18,19
15,32,23,25,24,31,33,9,2,13,3,2,13,33,19,33,31,33,27,33,19,33,30,33,15,33,33,32,15,33,18,33,22,32,22,32,31,32,23,27,33,32,15,32,2,7,0,31,0,31,33
2,3,2,28,2,8,30,8,32,22,8,2,8,33,8,33,8,33,8,32,8,30,8,2,8,0,2,1,21,0,4,0,31,24,27,2,9,33,26,33,14,32,14,32,33,29,23,32,14,32,8
2,28,2,8,32,8,33,22,33,8,32,20,33,22,33,22,33,22,32,22,33,9,22,33,22,32,22,33,19,22,32,22,32,2,32,22,33,8,33,9,33,26,33,31,28,31,25,23,32,14,22
27,24,25,24,31,33,31,32,2,8,2,1,30,32,29,26,33,8,33,13,2,28,26,29,26,33,26,33,26,33,26,33,26,29,26,29,26,33,26,29,26,33,27,2,13,33,31,32,23,25,26
3,1,0,12,0,7,3,13,0,31,0,13,3,13,33,27,2,0,8,32,8,33,8,2,7,1,13,0,4,0,1,3,1,17,1,13,1,13,1,0,1,30,1,2,1,21,1,7,1,19,1
20,33,19,0,5,16,6,16,6,16,6,4,6,4,0,13,2,28,31,24,25,23,33,30,1,3,1,21,1,20,32,20,33,20,32,20,32,20,32,20,32,20,32,20,33,20,33,32,20,33,20
11,0,5,10,0,17,0,7,0,6,16,11,0,11,0,11,0,11,0,11,0,11,0,17,11,0,11,0,11,0,11,0,4,6,5,6,5,0,6,16,5,10,5,0,17,0,6,0,3,1,11
32,8,2,28,31,33,18,33,9,2,27,23,25,23,27,2,27,33,9,2,3,1,30,1,30,33,26,17,0,17,1,17,0,17,1,17,0,17,1,19,17,1,17,0,17,1,13,33,18,32,17
11,0,17,1,2,28,2,28,33,28,31,24,28,2,28,33,28,31,28,33,28,2,28,2,28,31,24,27,2,32,8,33,22,32,22,32,22,33,27,24,25,24,31,28,31,0,10,4,10,0,28
18,32,33,30,33,22,33,20,33,26,33,20,33,19,33,14,33,20,33,23,33,22,33,9,33,13,33,9,2,13,1,19,33,8,2,13,3,1,7,3,1,17,0,8,32,23,33,32,2,0,33
31,33,20,33,20,33,26,29,32,8,33,30,8,30,32,7,2,7,3,7,2,7,0,17,7,0,7,0,7,1,7,1,7,3,7,1,30,8,32,8,2,3,2,7,1,7,3,2,3,2,7
16,6,4,10,4,6,5,0,11,33,23,32,14,33,15,33,9,33,30,33,13,33,18,33,15,33,22,33,20,32,18,32,33,29,26,29,26,33,13,33,15,32,14,33,30,1,30,33,22,32,33
6,4,0,2,13,33,28,33,28,31,28,33,28,31,28,31,28,31,28,31,28,31,28,31,28,33,28,31,32,8,0,13,0,12,3,1,3,13,33,20,33,28,31,25,23,27,24,31,32,20,28
0,3,7,3,7,3,7,0,3,12,3,7,1,7,3,2,1,2,9,33,20,26,29,26,29,26,26,29,26,29,26,33,26,33,26,26,29,26,33,26,29,23,32,14,32,8,30,1,19,33,26
11,0,4,6,0,3,13,2,0,2,8,2,28,2,0,2,32,2,0,2,28,2,3,2,9,2,28,31,28,31,28,31,24,31,28,31,32,29,33,19,33,29,26,29,32,20,32,29,23,29,2
13,33,28,31,28,2,7,3,12,3,1,7,1,25,24,25,23,25,24,25,31,25,31,25,24,25,24,25,23,25,23,25,23,33,26,33,30,8,2,9,2,8,32,8,2,8,33,19,33,29,25
18,33,8,2,27,23,32,31,25,24,27,33,28,21,0,21,1,21,1,21,0,21,1,21,1,21,1,21,0,21,1,21,0,6,0,2,1,7,0,2,1,21,1,13,33,32,29,26,33,27,21
32,22,33,20,33,31,33,19,33,20,33,30,33,33,30,33,23,33,26,33,18,33,26,33,23,29,32,20,33,18,32,14,33,26,29,23,33,28,31,25,24,25,23,32,29,33,14,33,13,3,33
26,29,26,33,23,27,23,32,16,5,16,6,16,6,16,6,16,16,5,16,5,16,6,16,6,16,6,16,5,10,0,19,0,2,13,3,12,3,12,0,13,0,19,1,30,8,30,1,30,32,16
10,0,7,0,17,1,19,33,9,2,27,23,32,22,33,9,33,31,32,18,31,25,31,28,31,32,31,25,31,24,31,24,31,25,31,25,31,24,31,33,20,33,8,2,7,3,12,3,13,0,31
20,33,22,32,15,32,23,25,24,5,16,5,0,5,6,16,5,6,5,16,5,6,5,6,5,16,5,0,13,3,0,13,2,3,0,1,17,0,13,33,20,33,20,33,15,33,14,33,28,31,5
15,33,27,2,9,33,13,2,9,2,9,2,13,2,32,30,8,14,32,14,33,14,33,14,33,14,33,14,33,14,33,14,32,14,32,14,32,8,33,22,32,33,18,33,30,32,2,27,24,31,14
19,33,13,2,32,8,30,32,33,8,8,33,8,30,8,2,8,33,8,2,8,2,8,30,8,0,8,2,8,30,33,23,32,18,33,22,32,29,33,15,33,20,32,30,1,2,0,19,33,18,8
32,18,33,15,33,22,32,3,13,3,13,3,1,3,13,3,0,3,1,3,7,3,7,3,7,3,0,5,6,16,6,16,5,6,5,10,5,16,5,16,6,16,6,5,16,5,10,4,10,5,3
2,1,17,2,7,2,3,2,28,2,28,33,2,0,2,0,2,27,2,3,2,27,2,9,33,19,0,1,7,3,1,3,0,1,7,0,12,3,12,0,17,0,4,6,5,6,16,6,16,5,2
29,32,2,32,31,0,18,33,18,32,18,32,18,33,18,32,18,33,18,33,18,32,18,33,13,18,33,23,33,29,23,25,24,27,2,27,2,13,33,9,2,8,0,10,4,6,0,19,1,30,18
12,0,12,31,28,2,9,31,28,31,33,31,0,31,28,31,32,31,25,31,32,31,24,25,31,28,33,32,33,19,33,31,25,23,33,15,32,15,33,28,33,19,0,21,1,13,2,32,29,23,31
28,31,0,1,7,3,12,3,1,19,0,10,4,6,16,6,5,16,5,0,14,33,14,32,14,33,14,33,14,33,14,32,14,32,8,14,33,14,32,14,33,29,33,30,32,30,8,2,1,2,14
9,2,13,0,6,5,6,16,6,5,6,5,0,12,0,12,0,5,23,32,23,27,23,32,23,32,23,27,23,27,23,32,23,27,23,27,23,27,33,18,32,33,15,33,9,2,3,7,3,1,23
5,10,4,0,4,10,4,6,4,0,3,13,3,12,3,12,0,22,33,22,33,22,32,23,22,33,22,32,22,32,22,33,27,22,33,22,32,20,32,8,33,23,32,8,32,31,33,29,33,22,22
25,24,27,2,1,17,0,3,2,28,33,14,33,30,33,29,33,26,29,33,14,33,32,33,0,12,0,31,0,3,0,6,0,3,0,5,0,12,3,0,3,0,5,0,6,16,6,16,6,4,0
9,2,13,2,8,33,14,32,22,32,29,16,6,16,6,16,5,6,16,5,16,16,6,16,5,16,6,4,16,5,16,5,10,4,6,0,31,28,2,9,2,3,2,9,2,8,32,33,23,25,16
29,32,22,32,2,32,20,33,19,0,2,0,11,0,5,10,0,33,9,33,23,33,26,33,13,33,28,33,8,33,22,33,29,33,15,33,32,2,1,13,3,0,7,2,28,31,25,31,32,2,33
26,29,26,29,23,25,24,27,2,1,0,7,2,13,1,13,0,4,0,31,0,2,3,2,3,7,3,13,3,2,3,0,3,2,3,1,3,2,3,7,3,1,21,0,31,33,18,33,32,2,3
27,2,13,1,30,33,27,2,27,23,32,33,29,32,30,8,30,33,18,20,33,20,32,20,32,20,32,20,32,20,33,20,32,20,32,20,32,2,20,32,18,33,19,0,10,0,13,0,6,5,20
2,13,33,9,2,27,33,27,33,9,12,3,12,0,12,3,12,3,12,3,12,0,12,3,12,3,12,0,12,0,21,1,2,32,30,32,22,33,19,1,13,33,8,30,8,2,8,30,1,17,12
24,31,10,4,10,5,10,5,10,4,10,5,10,4,10,4,10,5,10,5,10,10,5,0,19,33,8,32,20,32,18,33,32,8,2,13,2,0,10,0,8,30,33,9,2,3,2,9,2,3,10
12,3,13,2,3,4,10,4,6,16,4,10,4,0,4,6,4,0,4,0,4,6,4,6,4,0,7,3,2,27,23,27,33,27,33,29,33,29,33,19,33,27,23,33,30,33,13,2,1,13,4
1,2,17,0,17,1,17,1,17,0,17,0,17,0,5,17,1,17,0,17,0,17,0,8,0,31,28,31,33,18,33,28,33,14,32,23,27,24,31,32,8,32,31,28,33,32,8,30,8,0,17
20,32,22,33,8,33,9,2,28,33,9,2,9,33,31,28,31,25,31,24,27,23,29,26,33,26,29,26,29,32,14,32,15,32,33,32,8,32,15,32,23,33,32,14,32,29,32,29,23,33,32
30,8,0,8,32,8,32,33,29,26,29,33,15,32,2,9,2,13,3,13,3,12,3,2,30,8,30,32,30,1,30,8,30,1,30,1,30,33,30,1,30,32,30,33,8,2,1,13,3,2,30
2,27,23,32,15,19,1,21,19,0,19,1,19,0,19,0,19,1,19,0,19,33,19,1,19,0,12,3,2,13,1,19,0,8,2,9,2,7,3,13,33,19,0,31,25,23,29,23,25,23,19
8,33,13,33,30,32,8,33,20,33,22,33,9,19,0,19,1,19,1,19,1,19,1,19,1,19,33,19,0,19,0,19,1,2,0,6,5,0,3,0,13,33,15,32,29,23,27,33,13,0,19
9,33,8,2,7,2,27,33,26,29,23,33,32,29,26,33,31,25,24,31,24,25,23,33,30,32,23,25,31,32,13,2,9,13,33,13,33,13,1,13,2,32,13,2,13,3,13,1,13,3,13
8,2,3,0,11,0,19,0,2,8,30,1,2,28,31,25,23,27,24,27,33,18,33,14,33,32,30,1,16,6,16,6,16,5,16,5,16,6,16,6,16,6,16,5,16,5,16,6,5,6,16
20,32,18,33,26,33,23,29,32,15,33,14,33,28,5,16,5,6,5,10,5,16,5,6,5,10,5,10,5,16,5,5,0,7,3,12,3,13,2,27,24,31,33,9,33,14,33,27,24,31,5
5,6,5,16,6,5,6,5,0,31,25,24,25,23,25,23,25,31,13,3,13,2,13,1,17,13,0,13,3,13,2,13,3,13,0,13,33,13,0,5,10,4,10,0,7,2,13,3,0,13,13
19,33,31,15,32,15,33,15,32,15,32,15,32,20,15,33,8,15,32,15,32,15,33,27,2,9,33,22,33,27,2,8,33,27,33,13,0,7,2,8,0,19,33,27,23,32,2,27,23,27,15
7,1,21,1,13,0,6,5,6,5,10,5,0,5,16,5,16,5,6,4,0,13,9,2,9,33,9,33,27,9,33,9,33,9,2,9,33,9,2,13,33,18,33,22,33,29,33,30,33,31,9
1,3,12,24,31,24,25,23,24,25,24,27,24,27,24,27,24,25,24,25,24,27,24,31,32,18,33,23,27,24,27,2,13,33,29,23,27,33,18,32,8,0,2,27,33,29,23,32,23,25,24
15,32,29,23,29,32,30,32,20,33,14,33,32,20,33,17,1,17,0,17,0,17,0,1,19,17,0,17,0,12,17,0,17,0,17,1,19,0,10,4,0,21,1,30,32,20,32,29,33,20,17
16,6,16,6,16,6,0,3,0,4,6,0,3,7,2,7,2,9,2,32,16,5,16,6,16,6,16,6,16,6,16,5,16,5,16,6,16,5,16,6,16,5,10,0,3,0,11,0,12,3,16
2,1,13,3,7,0,13,0,17,29,23,29,23,29,29,26,33,29,26,33,29,26,29,32,29,26,29,33,29,26,33,8,32,18,33,20,32,14,33,8,30,8,32,33,23,27,33,22,33,9,29
8,33,27,23,25,24,25,23,25,23,33,31,24,31,25,31,28,2,1,30,8,32,23,25,31,0,1,30,32,13,3,13,1,13,33,13,3,13,3,13,33,13,1,13,1,13,0,13,2,1,13
33,30,32,30,8,32,20,32,8,33,26,29,32,15,33,22,32,33,29,26,29,33,29,23,32,22,33,15,5,0,5,6,5,0,5,0,5,16,5,6,5,6,5,10,5,0,5,0,21,1,5
32,2,11,0,11,0,11,0,11,0,11,0,11,0,11,0,31,11,0,11,0,11,0,1,19,1,30,33,19,1,17,1,3,0,11,0,11,0,13,33,18,33,23,25,23,32,30,33,19,33,11
0,21,0,7,1,21,0,3,23,25,23,32,23,29,23,27,23,29,23,33,22,23,32,23,32,23,33,8,0,8,33,28,33,29,26,29,26,33,13,2,27,33,32,31,33,14,33,26,29,23,23
2,9,33,20,33,31,0,19,0,3,13,3,1,21,0,13,33,30,1,2,3,0,16,6,16,6,16,6,16,5,16,5,16,5,16,6,16,5,16,5,10,0,19,33,9,2,7,1,30,8,16
19,33,28,2,1,30,8,0,4,0,31,24,25,23,25,31,28,33,26,33,13,3,13,1,13,3,13,2,13,3,13,1,13,3,13,0,13,3,13,2,13,1,21,0,8,33,23,25,31,25,13
28,2,13,2,27,23,33,31,32,30,1,30,1,2,1,7,3,0,31,23,32,23,25,23,27,23,27,23,33,23,27,23,27,23,27,23,33,23,29,23,29,26,29,32,31,32,30,8,32,22,23
18,32,23,33,22,32,31,28,2,0,13,0,6,4,10,4,10,4,6,4,0,4,0,4,6,4,4,10,4,0,4,6,4,0,12,3,1,17,0,2,9,2,1,13,1,30,1,13,1,19,4
21,1,7,2,1,13,1,30,32,31,24,25,11,0,10,0,10,11,0,11,0,11,0,3,11,0,11,0,11,0,11,0,1,2,1,17,0,7,3,13,3,12,3,13,1,13,2,7,0,4,11
2,28,33,13,1,17,0,19,0,2,7,3,0,19,4,6,4,6,4,10,4,6,4,10,4,10,4,10,4,10,4,0,4,6,16,5,6,5,0,8,30,32,23,27,2,8,2,7,2,8,4
5,6,17,0,17,1,17,1,17,0,17,1,17,1,0,17,0,17,0,17,0,17,1,17,1,0,11,0,13,2,8,30,8,2,27,23,27,2,27,2,1,17,0,3,7,2,8,32,29,23,17
30,1,21,0,2,0,13,0,13,33,13,2,28,13,3,13,0,13,33,13,2,13,33,13,33,13,33,32,20,33,15,33,26,33,28,2,3,2,1,2,9,33,23,25,24,31,24,31,33,28,13
25,24,25,24,31,0,10,4,10,4,0,31,28,31,32,20,32,31,33,29,33,8,33,23,9,33,9,33,9,33,9,2,9,2,28,9,2,9,2,9,2,9,2,9,2,28,2,8,0,21,9
0,11,0,10,5,16,6,0,11,0,11,0,8,33,19,1,19,1,19,1,21,19,1,19,33,19,0,19,0,19,1,19,0,19,33,9,2,9,33,13,33,27,23,32,29,32,23,29,33,9,19
2,1,17,1,21,1,17,1,17,1,3,13,2,3,12,3,7,3,0,21,0,21,1,21,1,21,0,21,1,21,0,21,0,21,0,21,1,21,1,0,10,4,6,16,5,6,4,0,4,0,21
3,13,33,19,33,27,2,8,2,32,8,30,8,0,30,8,30,32,30,32,30,33,9,30,32,30,8,30,32,20,30,1,17,1,7,3,2,28,2,27,23,27,23,32,15,32,15,33,26,33,30
25,23,32,29,33,15,33,23,27,23,33,27,2,3,13,33,9,33,26,0,2,0,8,0,2,0,2,0,2,0,5,0,6,0,1,7,0,13,33,32,20,32,14,32,33,30,1,30,1,19,0
8,30,1,21,0,10,0,17,1,0,4,10,5,16,6,27,23,27,33,27,2,8,27,23,27,24,27,24,27,24,27,2,7,27,24,25,31,0,2,1,13,2,13,3,0,12,3,1,3,1,27
4,10,5,16,6,4,0,13,0,7,1,30,1,0,1,21,1,19,1,19,28,2,3,28,33,26,28,33,28,2,28,2,28,33,28,31,28,2,13,28,2,9,2,9,2,9,2,28,33,13,28
16,6,16,5,10,5,0,10,4,0,5,10,0,8,0,4,10,0,12,0,2,13,1,30,32,29,32,30,28,2,28,31,28,2,28,33,28,31,28,2,28,2,13,28,31,28,31,28,31,32,28
20,32,31,32,31,32,29,32,8,30,8,33,27,25,23,25,31,25,31,25,25,23,25,23,25,31,25,24,25,31,25,23,25,31,33,23,27,24,27,24,25,23,33,26,33,23,29,23,29,26,25
27,2,1,0,6,5,6,0,5,6,5,0,3,12,3,13,33,29,26,29,32,30,8,2,27,23,29,23,29,23,27,29,32,29,33,29,32,29,33,29,23,29,33,29,23,29,32,18,33,28,29
24,31,0,3,7,2,9,2,32,20,32,8,32,31,28,31,33,31,32,14,30,8,30,8,30,33,30,33,30,1,30,8,30,33,30,32,31,30,33,31,33,28,2,13,0,8,33,32,22,33,30
33,28,33,29,33,23,29,26,29,26,29,33,32,32,2,32,8,32,30,32,14,32,29,32,18,32,8,32,29,32,18,32,23,25,23,25,24,31,25,23,27,2,27,2,7,0,10,4,6,16,32
16,6,5,10,5,0,12,3,7,1,19,1,2,13,3,2,8,30,8,0,13,3,2,13,2,0,10,4,18,32,18,32,15,18,33,18,33,18,32,18,32,18,32,2,18,32,2,18,32,30,18
23,32,8,0,11,0,10,0,3,14,33,14,33,14,32,14,33,14,33,14,32,14,32,14,32,14,32,14,33,30,33,23,27,23,32,2,7,2,13,1,21,1,19,1,19,0,11,0,6,4,14
31,33,18,33,24,27,24,25,24,27,24,25,31,24,27,24,27,33,24,31,24,27,24,27,33,20,33,9,33,22,33,15,32,29,32,15,33,32,22,32,15,32,2,27,24,27,2,13,2,32,24
3,7,2,32,18,33,23,27,24,27,2,3,0,13,33,31,32,22,33,15,33,14,33,26,33,28,33,31,15,32,15,32,33,15,32,15,33,15,32,15,32,15,33,15,33,18,15,33,9,33,15
10,5,0,31,25,24,25,31,33,30,1,19,0,12,0,11,0,7,3,13,3,11,0,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,21,0,8,33,30,32,18,33,11
